Frame,Class,X,Y
569,Masha,518,591
569,Valentina,374,411
569,Chou,264,313
569,Novaria,252,389
569,Minotaur,260,250
569,Fredrinn,109,291
569,Wanwan,38,162
570,Fanny,588,411
570,Lapu-Lapu,580,674
570,Masha,517,591
570,Valentina,374,411
570,Minotaur,260,250
570,Novaria,252,390
570,Chou,261,313
570,Fredrinn,109,291
570,Wanwan,38,162
571,Fanny,588,411
571,Masha,515,591
571,Lapu-Lapu,579,675
571,Chou,261,312
571,Valentina,373,411
571,Minotaur,260,250
571,Novaria,253,391
571,Fredrinn,109,291
571,Wanwan,38,162
572,Fanny,588,411
572,Chou,261,311
572,Lapu-Lapu,579,676
572,Valentina,373,411
572,Masha,514,591
572,Minotaur,260,249
572,Novaria,253,392
572,Fredrinn,109,291
572,Wanwan,38,162
573,Fanny,588,411
573,Chou,259,311
573,Lapu-Lapu,578,676
573,Valentina,373,411
573,Novaria,253,393
573,Masha,514,591
573,Minotaur,260,249
573,Fredrinn,109,291
573,Wanwan,38,162
574,Fanny,588,411
574,Chou,259,310
574,Lapu-Lapu,578,678
574,Valentina,373,411
574,Minotaur,260,249
574,Novaria,254,394
574,Masha,513,590
574,Fredrinn,109,290
574,Wanwan,38,162
575,Fanny,588,411
575,Chou,259,309
575,Valentina,373,411
575,Lapu-Lapu,579,678
575,Minotaur,260,248
575,Novaria,254,395
575,Masha,513,590
575,Fredrinn,109,290
575,Wanwan,38,162
576,Fanny,588,411
576,Chou,258,309
576,Wanwan,36,163
576,Lapu-Lapu,580,679
576,Valentina,373,411
576,Minotaur,260,248
576,Novaria,255,396
576,Masha,512,590
576,Claude,114,111
576,Fredrinn,109,288
577,Fanny,589,411
577,Chou,257,308
577,Wanwan,37,163
577,Lapu-Lapu,581,679
577,Minotaur,261,248
577,Valentina,373,411
577,Masha,510,590
577,Novaria,255,397
577,Fredrinn,108,286
577,Claude,114,111
578,Fanny,588,411
578,Chou,257,308
578,Wanwan,37,163
578,Lapu-Lapu,581,679
578,Valentina,373,411
578,Minotaur,261,248
578,Fredrinn,108,285
578,Masha,509,590
578,Novaria,255,398
578,Claude,114,111
579,Fanny,588,411
579,Wanwan,37,163
579,Lapu-Lapu,582,679
579,Minotaur,260,248
579,Chou,256,307
579,Valentina,373,411
579,Fredrinn,108,283
579,Novaria,256,400
579,Masha,507,590
579,Claude,114,111
580,Fanny,588,410
580,Wanwan,37,163
580,Lapu-Lapu,583,679
580,Minotaur,260,248
580,Valentina,373,411
580,Chou,256,306
580,Novaria,257,402
580,Fredrinn,109,283
580,Masha,506,590
580,Claude,114,111
581,Fanny,587,410
581,Wanwan,37,162
581,Lapu-Lapu,584,679
581,Minotaur,260,248
581,Valentina,374,411
581,Fredrinn,109,282
581,Chou,255,306
581,Novaria,258,403
581,Claude,114,111
581,Masha,505,590
582,Fanny,587,410
582,Wanwan,38,160
582,Lapu-Lapu,584,679
582,Minotaur,260,247
582,Valentina,373,411
582,Fredrinn,110,281
582,Chou,253,306
582,Novaria,258,404
582,Masha,504,591
582,Claude,115,110
583,Fanny,588,410
583,Lapu-Lapu,582,677
583,Wanwan,38,159
583,Minotaur,260,247
583,Valentina,373,411
583,Fredrinn,110,280
583,Chou,251,306
583,Novaria,259,406
583,Claude,116,110
583,Masha,504,591
584,Fanny,587,411
584,Lapu-Lapu,582,677
584,Wanwan,38,158
584,Minotaur,260,247
584,Valentina,373,411
584,Chou,251,306
584,Novaria,260,407
584,Fredrinn,110,279
584,Claude,118,111
584,Masha,503,590
585,Fanny,587,411
585,Lapu-Lapu,581,677
585,Minotaur,260,247
585,Wanwan,38,157
585,Valentina,373,411
585,Chou,249,304
585,Novaria,260,407
585,Fredrinn,110,277
585,Masha,502,590
585,Claude,118,111
586,Fanny,587,411
586,Lapu-Lapu,581,676
586,Minotaur,260,248
586,Wanwan,38,157
586,Valentina,373,411
586,Chou,248,305
586,Novaria,260,409
586,Fredrinn,111,277
586,Masha,502,591
586,Claude,119,111
587,Fanny,587,411
587,Lapu-Lapu,580,676
587,Minotaur,260,247
587,Wanwan,39,155
587,Chou,247,305
587,Valentina,373,411
587,Novaria,261,410
587,Masha,501,590
587,Fredrinn,111,277
587,Claude,119,112
588,Fanny,588,411
588,Lapu-Lapu,578,676
588,Wanwan,39,154
588,Minotaur,260,247
588,Novaria,261,411
588,Valentina,373,412
588,Chou,247,305
588,Fredrinn,111,276
588,Masha,500,590
588,Claude,119,113
589,Fanny,588,410
589,Minotaur,260,247
589,Wanwan,39,152
589,Lapu-Lapu,578,676
589,Valentina,373,412
589,Chou,247,304
589,Novaria,262,412
589,Masha,500,590
589,Fredrinn,111,275
589,Claude,120,113
590,Fanny,588,410
590,Wanwan,40,151
590,Minotaur,261,247
590,Lapu-Lapu,577,676
590,Valentina,373,411
590,Novaria,263,414
590,Chou,246,304
590,Masha,499,590
590,Fredrinn,111,274
590,Claude,119,114
591,Fanny,588,410
591,Wanwan,41,148
591,Minotaur,260,247
591,Lapu-Lapu,578,678
591,Chou,245,304
591,Valentina,374,411
591,Masha,498,590
591,Novaria,264,416
591,Claude,120,116
591,Fredrinn,113,273
592,Fanny,588,410
592,Wanwan,42,147
592,Lapu-Lapu,578,678
592,Novaria,265,417
592,Valentina,373,411
592,Masha,497,591
592,Minotaur,260,248
592,Chou,243,303
592,Claude,120,117
592,Fredrinn,113,272
593,Fanny,588,410
593,Wanwan,41,147
593,Lapu-Lapu,579,678
593,Valentina,374,411
593,Novaria,264,416
593,Masha,496,591
593,Claude,121,117
593,Fredrinn,113,271
594,Fanny,589,410
594,Wanwan,42,146
594,Minotaur,260,246
594,Lapu-Lapu,580,678
594,Valentina,373,411
594,Masha,495,591
594,Novaria,264,418
594,Fredrinn,113,269
594,Chou,240,303
594,Claude,122,117
595,Fanny,588,410
595,Wanwan,41,147
595,Lapu-Lapu,581,679
595,Valentina,373,411
595,Minotaur,260,247
595,Masha,495,591
595,Novaria,265,419
595,Fredrinn,114,269
595,Chou,241,303
595,Claude,123,119
596,Fanny,588,410
596,Wanwan,41,146
596,Lapu-Lapu,581,678
596,Minotaur,261,248
596,Valentina,373,411
596,Chou,240,303
596,Masha,492,591
596,Novaria,267,422
596,Fredrinn,113,269
596,Claude,127,120
597,Fanny,588,410
597,Lapu-Lapu,583,678
597,Minotaur,261,248
597,Wanwan,40,146
597,Valentina,373,411
597,Chou,240,302
597,Fredrinn,113,267
597,Masha,491,591
597,Claude,125,119
597,Novaria,266,423
598,Fanny,588,410
598,Lapu-Lapu,583,678
598,Minotaur,261,248
598,Valentina,373,411
598,Chou,239,303
598,Wanwan,41,143
598,Novaria,267,424
598,Fredrinn,114,266
598,Masha,490,591
598,Claude,123,121
599,Fanny,588,410
599,Wanwan,41,145
599,Lapu-Lapu,584,678
599,Valentina,373,411
599,Fredrinn,114,264
599,Chou,239,302
599,Novaria,269,426
599,Minotaur,261,247
599,Claude,124,125
599,Masha,488,592
600,Fanny,588,410
600,Wanwan,41,144
600,Valentina,373,411
600,Lapu-Lapu,586,677
600,Novaria,269,426
600,Fredrinn,114,264
600,Claude,124,124
600,Masha,488,592
600,Minotaur,260,249
601,Fanny,588,411
601,Wanwan,41,144
601,Minotaur,261,249
601,Valentina,373,411
601,Lapu-Lapu,586,676
601,Fredrinn,114,263
601,Novaria,270,427
601,Masha,486,593
601,Chou,235,300
601,Claude,123,126
602,Fanny,588,411
602,Wanwan,41,144
602,Valentina,373,411
602,Fredrinn,114,262
602,Lapu-Lapu,587,676
602,Novaria,271,427
602,Minotaur,261,249
602,Masha,486,594
602,Chou,231,301
602,Claude,123,127
603,Fanny,588,410
603,Wanwan,41,144
603,Valentina,373,411
603,Fredrinn,115,261
603,Lapu-Lapu,587,676
603,Minotaur,261,249
603,Novaria,272,428
603,Masha,485,595
603,Chou,233,301
603,Claude,128,125
604,Fanny,588,410
604,Wanwan,40,145
604,Valentina,373,412
604,Lapu-Lapu,587,675
604,Minotaur,261,249
604,Chou,233,301
604,Masha,484,595
604,Novaria,272,431
604,Fredrinn,115,260
604,Claude,123,126
605,Fanny,588,410
605,Wanwan,41,144
605,Fredrinn,115,259
605,Valentina,373,412
605,Lapu-Lapu,586,675
605,Minotaur,262,248
605,Chou,233,302
605,Novaria,273,431
605,Masha,484,595
605,Claude,124,128
606,Fanny,588,410
606,Wanwan,41,145
606,Valentina,373,412
606,Lapu-Lapu,585,674
606,Claude,124,128
606,Minotaur,262,249
606,Chou,230,300
606,Fredrinn,116,257
606,Masha,483,597
606,Novaria,273,434
607,Fanny,588,410
607,Wanwan,42,145
607,Claude,124,129
607,Lapu-Lapu,585,674
607,Valentina,373,411
607,Chou,231,300
607,Minotaur,261,250
607,Fredrinn,116,257
607,Masha,483,597
607,Novaria,274,434
608,Wanwan,41,143
608,Fanny,588,410
608,Claude,124,130
608,Lapu-Lapu,584,674
608,Valentina,373,411
608,Chou,229,300
608,Novaria,275,435
608,Fredrinn,115,257
608,Masha,483,599
608,Minotaur,262,249
609,Wanwan,41,142
609,Fanny,588,410
609,Claude,122,131
609,Lapu-Lapu,583,674
609,Valentina,373,411
609,Novaria,277,436
609,Minotaur,261,250
609,Masha,482,600
609,Fredrinn,116,256
610,Fanny,588,410
610,Wanwan,40,141
610,Claude,122,133
610,Lapu-Lapu,583,674
610,Valentina,373,411
610,Novaria,278,437
610,Minotaur,262,251
610,Masha,481,600
610,Chou,226,299
610,Fredrinn,117,255
611,Fanny,588,410
611,Wanwan,40,140
611,Lapu-Lapu,581,674
611,Claude,127,131
611,Chou,226,298
611,Novaria,279,436
611,Valentina,373,411
611,Minotaur,262,250
611,Masha,480,601
611,Fredrinn,116,255
612,Fanny,588,409
612,Claude,123,133
612,Chou,225,298
612,Lapu-Lapu,581,674
612,Wanwan,39,140
612,Novaria,280,435
612,Valentina,373,411
612,Minotaur,262,250
612,Masha,479,601
612,Fredrinn,116,255
613,Fanny,588,410
613,Lapu-Lapu,580,674
613,Wanwan,37,139
613,Chou,225,297
613,Novaria,282,435
613,Valentina,373,411
613,Claude,122,131
613,Masha,478,601
613,Fredrinn,116,257
613,Minotaur,263,251
614,Fanny,588,410
614,Claude,121,137
614,Lapu-Lapu,580,675
614,Novaria,283,434
614,Chou,224,297
614,Valentina,374,411
614,Wanwan,37,136
614,Masha,478,602
614,Minotaur,263,251
614,Fredrinn,117,256
615,Fanny,588,410
615,Lapu-Lapu,580,676
615,Valentina,374,411
615,Claude,119,137
615,Chou,223,297
615,Novaria,284,432
615,Minotaur,262,252
615,Wanwan,35,136
615,Fredrinn,116,257
615,Masha,478,602
616,Fanny,588,410
616,Lapu-Lapu,580,676
616,Claude,119,138
616,Fredrinn,117,259
616,Valentina,373,410
616,Wanwan,36,134
616,Novaria,283,431
616,Chou,222,297
616,Minotaur,263,251
616,Masha,477,603
617,Fanny,587,410
617,Lapu-Lapu,581,678
617,Claude,119,139
617,Novaria,283,429
617,Fredrinn,116,260
617,Wanwan,35,132
617,Valentina,374,409
617,Minotaur,263,252
617,Masha,477,603
617,Chou,221,296
618,Fanny,588,410
618,Lapu-Lapu,581,678
618,Novaria,283,428
618,Claude,119,140
618,Wanwan,35,132
618,Fredrinn,115,260
618,Valentina,373,409
618,Minotaur,263,252
618,Masha,476,604
618,Chou,219,296
619,Fanny,588,410
619,Lapu-Lapu,582,679
619,Novaria,281,427
619,Fredrinn,115,262
619,Valentina,373,409
619,Wanwan,34,130
619,Claude,119,141
619,Masha,476,605
619,Minotaur,263,252
619,Chou,218,295
620,Fanny,588,409
620,Lapu-Lapu,583,680
620,Novaria,280,426
620,Fredrinn,115,262
620,Valentina,373,409
620,Masha,475,605
620,Minotaur,263,252
620,Wanwan,33,129
620,Chou,217,295
620,Claude,118,143
621,Fanny,588,409
621,Lapu-Lapu,583,681
621,Novaria,279,424
621,Fredrinn,114,262
621,Valentina,373,409
621,Wanwan,33,129
621,Masha,475,606
621,Minotaur,263,252
621,Chou,216,294
621,Claude,118,144
622,Lapu-Lapu,584,680
622,Fanny,588,409
622,Novaria,279,424
622,Fredrinn,114,263
622,Chou,216,294
622,Valentina,373,409
622,Wanwan,32,129
622,Minotaur,263,252
622,Masha,473,607
622,Claude,118,144
623,Lapu-Lapu,585,681
623,Fanny,588,409
623,Novaria,278,422
623,Chou,215,294
623,Fredrinn,114,264
623,Valentina,373,409
623,Wanwan,32,129
623,Claude,118,144
623,Minotaur,263,253
623,Masha,473,608
624,Fanny,588,409
624,Lapu-Lapu,586,681
624,Novaria,277,421
624,Chou,214,294
624,Valentina,374,409
624,Fredrinn,114,265
624,Claude,118,144
624,Minotaur,263,253
624,Wanwan,32,129
624,Masha,473,608
625,Fanny,588,409
625,Lapu-Lapu,586,681
625,Novaria,277,420
625,Chou,213,295
625,Valentina,374,409
625,Wanwan,31,129
625,Claude,118,144
625,Masha,471,609
625,Fredrinn,114,266
625,Minotaur,264,252
626,Fanny,588,410
626,Lapu-Lapu,588,682
626,Novaria,276,418
626,Chou,212,295
626,Wanwan,32,129
626,Valentina,374,409
626,Fredrinn,114,267
626,Masha,471,610
626,Minotaur,264,252
626,Claude,118,144
627,Fanny,588,410
627,Lapu-Lapu,588,682
627,Chou,212,295
627,Novaria,275,417
627,Wanwan,32,129
627,Minotaur,264,252
627,Fredrinn,113,268
627,Valentina,374,409
627,Masha,470,611
627,Claude,118,144
628,Fanny,588,410
628,Lapu-Lapu,590,683
628,Chou,211,294
628,Novaria,275,415
628,Minotaur,264,252
628,Wanwan,32,129
628,Masha,470,612
628,Fredrinn,113,270
628,Claude,118,144
628,Valentina,373,408
629,Fanny,588,410
629,Chou,211,294
629,Lapu-Lapu,590,683
629,Novaria,275,412
629,Minotaur,264,252
629,Wanwan,32,129
629,Masha,470,613
629,Claude,118,144
629,Valentina,374,409
629,Fredrinn,112,270
630,Fanny,587,410
630,Chou,210,294
630,Lapu-Lapu,591,683
630,Minotaur,262,253
630,Claude,117,143
630,Masha,469,613
630,Wanwan,32,129
630,Novaria,275,415
630,Fredrinn,112,272
630,Valentina,374,409
631,Fanny,587,410
631,Lapu-Lapu,592,684
631,Claude,117,143
631,Masha,469,614
631,Fredrinn,112,272
631,Novaria,274,413
631,Wanwan,32,128
631,Minotaur,265,253
631,Chou,208,294
631,Valentina,374,409
632,Fanny,588,410
632,Claude,118,143
632,Lapu-Lapu,593,683
632,Novaria,273,411
632,Masha,469,615
632,Fredrinn,113,273
632,Wanwan,32,128
632,Valentina,374,409
632,Minotaur,264,252
632,Chou,207,296
633,Fanny,589,410
633,Novaria,273,409
633,Lapu-Lapu,593,684
633,Wanwan,32,129
633,Fredrinn,113,272
633,Masha,468,616
633,Valentina,374,409
633,Minotaur,262,253
633,Claude,117,144
634,Fanny,589,410
634,Lapu-Lapu,593,684
634,Novaria,272,408
634,Wanwan,32,131
634,Fredrinn,113,273
634,Minotaur,263,252
634,Masha,468,617
634,Valentina,374,409
634,Claude,116,143
634,Chou,203,292
635,Fanny,589,410
635,Fredrinn,113,273
635,Lapu-Lapu,594,684
635,Valentina,374,408
635,Minotaur,263,252
635,Novaria,272,407
635,Masha,467,618
635,Wanwan,32,129
635,Claude,118,143
635,Chou,198,293
636,Fanny,589,410
636,Fredrinn,113,273
636,Lapu-Lapu,595,683
636,Valentina,374,409
636,Minotaur,263,252
636,Chou,196,293
636,Masha,467,619
636,Claude,118,138
636,Wanwan,31,128
636,Novaria,270,405
637,Fanny,589,410
637,Fredrinn,112,272
637,Chou,194,293
637,Lapu-Lapu,595,682
637,Minotaur,263,253
637,Valentina,374,409
637,Claude,118,139
637,Masha,466,619
637,Wanwan,31,127
637,Novaria,271,403
638,Fanny,589,410
638,Fredrinn,113,273
638,Chou,193,293
638,Lapu-Lapu,595,682
638,Minotaur,263,253
638,Claude,116,139
638,Wanwan,30,123
638,Valentina,374,408
638,Masha,466,620
638,Novaria,271,403
639,Fanny,589,410
639,Fredrinn,113,273
639,Minotaur,263,253
639,Claude,115,139
639,Wanwan,30,120
639,Lapu-Lapu,594,681
639,Chou,188,294
639,Valentina,374,408
639,Masha,466,620
639,Novaria,270,400
640,Fanny,589,410
640,Fredrinn,113,273
640,Chou,188,293
640,Wanwan,30,119
640,Claude,115,139
640,Lapu-Lapu,594,681
640,Valentina,374,408
640,Masha,465,621
640,Novaria,270,399
640,Minotaur,262,253
641,Fanny,589,409
641,Fredrinn,113,272
641,Minotaur,260,254
641,Lapu-Lapu,594,680
641,Wanwan,30,119
641,Claude,114,139
641,Valentina,374,408
641,Masha,465,622
641,Novaria,270,399
641,Chou,187,296
642,Fanny,589,409
642,Fredrinn,112,273
642,Valentina,374,409
642,Minotaur,260,253
642,Lapu-Lapu,594,679
642,Wanwan,31,116
642,Chou,182,292
642,Masha,464,623
642,Novaria,269,398
642,Claude,114,137
643,Fanny,589,410
643,Fredrinn,112,273
643,Valentina,374,409
643,Minotaur,260,253
643,Lapu-Lapu,593,679
643,Novaria,270,396
643,Claude,116,136
643,Masha,464,624
643,Wanwan,30,116
643,Chou,182,293
644,Fanny,588,410
644,Fredrinn,112,273
644,Chou,180,292
644,Minotaur,263,253
644,Valentina,374,408
644,Lapu-Lapu,592,678
644,Claude,116,139
644,Novaria,269,394
644,Masha,464,625
644,Wanwan,30,115
645,Fanny,588,410
645,Fredrinn,111,273
645,Claude,114,133
645,Minotaur,260,253
645,Chou,179,292
645,Novaria,270,392
645,Valentina,374,409
645,Lapu-Lapu,591,678
645,Masha,464,626
645,Wanwan,29,110
646,Fanny,589,410
646,Claude,114,133
646,Minotaur,263,253
646,Chou,179,292
646,Fredrinn,111,273
646,Novaria,269,391
646,Valentina,374,409
646,Wanwan,29,111
646,Lapu-Lapu,591,677
646,Masha,463,627
647,Fanny,588,410
647,Claude,114,133
647,Minotaur,261,252
647,Fredrinn,111,273
647,Chou,178,293
647,Valentina,373,409
647,Wanwan,29,110
647,Lapu-Lapu,590,676
647,Novaria,270,390
647,Masha,463,627
648,Fanny,589,410
648,Minotaur,260,253
648,Fredrinn,111,272
648,Lapu-Lapu,589,675
648,Valentina,374,409
648,Novaria,269,390
648,Wanwan,29,109
648,Claude,113,132
648,Chou,178,294
648,Masha,462,628
649,Fanny,588,410
649,Minotaur,260,253
649,Lapu-Lapu,587,675
649,Fredrinn,111,273
649,Valentina,374,409
649,Novaria,270,390
649,Wanwan,29,109
649,Masha,462,629
649,Claude,113,134
650,Fanny,588,410
650,Fredrinn,111,274
650,Novaria,272,390
650,Lapu-Lapu,587,675
650,Minotaur,260,253
650,Valentina,374,409
650,Claude,116,132
650,Masha,463,631
650,Chou,177,292
650,Wanwan,29,109
651,Fanny,588,410
651,Chou,174,293
651,Fredrinn,111,272
651,Minotaur,260,253
651,Lapu-Lapu,586,675
651,Claude,114,130
651,Novaria,274,390
651,Valentina,374,409
651,Masha,461,633
651,Wanwan,25,108
652,Fanny,588,410
652,Chou,173,292
652,Lapu-Lapu,585,675
652,Minotaur,260,254
652,Fredrinn,109,273
652,Novaria,275,390
652,Valentina,373,409
652,Masha,461,633
652,Claude,113,129
652,Wanwan,27,109
653,Fanny,588,410
653,Chou,173,292
653,Minotaur,260,253
653,Fredrinn,110,272
653,Lapu-Lapu,583,674
653,Novaria,277,390
653,Valentina,373,409
653,Masha,461,634
653,Claude,113,129
653,Wanwan,27,106
654,Fanny,588,409
654,Chou,171,292
654,Lapu-Lapu,582,675
654,Fredrinn,109,272
654,Minotaur,260,253
654,Novaria,279,390
654,Valentina,373,409
654,Masha,461,635
654,Claude,114,127
654,Wanwan,27,106
655,Fanny,589,409
655,Chou,171,292
655,Lapu-Lapu,581,675
655,Minotaur,260,253
655,Novaria,279,390
655,Fredrinn,109,272
655,Masha,460,637
655,Valentina,373,409
655,Claude,113,127
655,Wanwan,27,105
656,Fanny,588,410
656,Chou,169,292
656,Novaria,281,390
656,Minotaur,259,253
656,Lapu-Lapu,580,674
656,Fredrinn,108,272
656,Masha,459,637
656,Valentina,373,409
656,Claude,114,124
656,Wanwan,27,105
657,Fanny,588,410
657,Chou,169,292
657,Novaria,282,390
657,Fredrinn,108,272
657,Minotaur,259,254
657,Lapu-Lapu,580,674
657,Masha,459,638
657,Valentina,373,409
657,Claude,114,123
657,Wanwan,28,104
658,Fanny,588,410
658,Chou,168,293
658,Novaria,284,390
658,Minotaur,258,254
658,Fredrinn,108,272
658,Lapu-Lapu,580,675
658,Masha,459,639
658,Valentina,373,409
658,Claude,115,122
658,Wanwan,27,103
659,Fanny,588,411
659,Novaria,285,390
659,Chou,167,293
659,Minotaur,258,253
659,Fredrinn,108,272
659,Lapu-Lapu,579,676
659,Masha,459,639
659,Valentina,373,409
659,Claude,114,120
659,Wanwan,26,100
660,Fanny,588,411
660,Novaria,286,390
660,Chou,167,294
660,Minotaur,257,254
660,Fredrinn,108,272
660,Masha,458,640
660,Lapu-Lapu,579,677
660,Valentina,373,409
660,Claude,115,119
660,Wanwan,27,99
661,Fanny,588,411
661,Fredrinn,108,272
661,Minotaur,255,254
661,Novaria,287,390
661,Chou,166,294
661,Masha,458,641
661,Lapu-Lapu,579,678
661,Valentina,374,409
661,Claude,115,119
661,Wanwan,26,99
662,Fanny,589,411
662,Lapu-Lapu,579,678
662,Minotaur,255,254
662,Masha,457,642
662,Fredrinn,108,272
662,Novaria,287,389
662,Valentina,373,409
662,Chou,165,294
662,Claude,116,118
662,Wanwan,28,98
663,Fanny,589,411
663,Lapu-Lapu,580,679
663,Masha,456,643
663,Minotaur,254,255
663,Valentina,373,409
663,Novaria,287,389
663,Chou,165,295
663,Fredrinn,108,271
663,Claude,116,117
663,Wanwan,28,98
664,Fanny,588,410
664,Lapu-Lapu,581,679
664,Minotaur,254,255
664,Masha,456,644
664,Valentina,373,409
664,Novaria,287,388
664,Chou,164,295
664,Fredrinn,108,271
664,Wanwan,28,97
664,Claude,117,115
665,Fanny,588,410
665,Lapu-Lapu,581,680
665,Minotaur,252,256
665,Masha,455,644
665,Valentina,373,409
665,Chou,163,295
665,Novaria,287,388
665,Fredrinn,107,271
665,Wanwan,28,96
665,Claude,117,113
666,Fanny,588,410
666,Lapu-Lapu,582,680
666,Chou,162,295
666,Valentina,373,409
666,Masha,454,645
666,Minotaur,251,256
666,Novaria,286,388
666,Fredrinn,107,272
666,Wanwan,26,95
666,Claude,117,113
667,Fanny,588,410
667,Lapu-Lapu,583,681
667,Chou,162,294
667,Valentina,373,409
667,Masha,453,646
667,Minotaur,251,257
667,Fredrinn,107,272
667,Novaria,286,388
667,Wanwan,29,94
667,Claude,117,112
668,Fanny,589,410
668,Lapu-Lapu,584,681
668,Chou,160,294
668,Novaria,286,388
668,Valentina,373,409
668,Masha,452,647
668,Fredrinn,107,272
668,Minotaur,252,257
668,Wanwan,29,93
668,Claude,116,109
669,Fanny,589,410
669,Lapu-Lapu,584,682
669,Chou,160,294
669,Novaria,285,389
669,Masha,451,647
669,Valentina,373,409
669,Minotaur,252,258
669,Fredrinn,106,272
669,Wanwan,29,92
669,Claude,117,108
670,Fanny,588,410
670,Lapu-Lapu,586,682
670,Chou,158,294
670,Novaria,285,390
670,Masha,450,648
670,Valentina,373,409
670,Fredrinn,105,272
670,Minotaur,252,258
670,Wanwan,29,91
670,Claude,116,107
671,Fanny,588,410
671,Lapu-Lapu,587,682
671,Chou,157,294
671,Novaria,284,391
671,Valentina,373,409
671,Minotaur,253,259
671,Masha,450,647
671,Fredrinn,105,271
671,Wanwan,29,90
671,Claude,116,107
672,Fanny,588,410
672,Lapu-Lapu,587,682
672,Novaria,284,391
672,Chou,156,295
672,Minotaur,253,259
672,Valentina,373,409
672,Masha,450,647
672,Fredrinn,105,271
672,Wanwan,29,90
672,Claude,116,109
673,Fanny,588,410
673,Lapu-Lapu,589,682
673,Chou,155,295
673,Minotaur,254,260
673,Novaria,286,392
673,Valentina,373,409
673,Masha,450,647
673,Fredrinn,105,272
673,Wanwan,30,89
673,Claude,115,106
674,Fanny,588,409
674,Lapu-Lapu,590,682
674,Chou,154,295
674,Valentina,373,409
674,Minotaur,255,260
674,Novaria,286,392
674,Fredrinn,105,272
674,Masha,450,647
674,Wanwan,30,88
674,Claude,114,105
675,Fanny,587,410
675,Lapu-Lapu,590,681
675,Valentina,373,409
675,Chou,155,295
675,Minotaur,256,261
675,Fredrinn,105,271
675,Masha,450,647
675,Novaria,286,392
675,Wanwan,29,88
675,Claude,114,105
676,Fanny,586,410
676,Lapu-Lapu,591,681
676,Valentina,373,409
676,Minotaur,257,261
676,Chou,155,295
676,Novaria,288,391
676,Fredrinn,105,272
676,Masha,450,647
676,Wanwan,29,87
676,Claude,115,106
677,Lapu-Lapu,591,680
677,Valentina,374,409
677,Chou,155,295
677,Minotaur,258,262
677,Masha,450,647
677,Fredrinn,105,272
677,Novaria,288,391
677,Claude,115,106
677,Wanwan,29,87
677,Fanny,689,27
678,Chou,152,294
678,Fredrinn,105,274
678,Lapu-Lapu,590,680
678,Valentina,374,409
678,Minotaur,258,262
678,Masha,450,647
678,Claude,116,106
678,Novaria,289,389
678,Fanny,689,27
678,Wanwan,30,87
679,Chou,149,292
679,Fredrinn,103,274
679,Novaria,291,388
679,Lapu-Lapu,589,679
679,Valentina,374,409
679,Masha,450,647
679,Wanwan,31,86
